,ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,MedalEarned,PreviousMedals,Height_div_avg,Weight_div_avg,Age_div_avg
56538,28969,Konrad Waldemar Dobler,M,39.0,178.0,63.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Marathon,,0,0,-3.06,-12.31,13.05
56546,28976,Gbor Dobos,M,28.0,180.0,85.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 100 metres,,0,0,-1.62,8.12,1.83
56645,29015,Ian Dobson,M,26.0,188.0,70.0,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,"Athletics Men's 5,000 metres",,0,0,6.43,-6.73,-0.18
56730,29063,Francis DoDoo,M,24.0,186.0,75.0,Ghana,GHA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Triple Jump,,0,0,6.81,3.38,-0.72
56731,29063,Francis DoDoo,M,28.0,186.0,75.0,Ghana,GHA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Triple Jump,,0,0,6.32,1.93,2.7
56732,29063,Francis DoDoo,M,32.0,186.0,75.0,Ghana,GHA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Triple Jump,,0,0,5.68,1.15,6.4
56733,29063,Francis DoDoo,M,36.0,186.0,75.0,Ghana,GHA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Triple Jump,,0,0,4.94,-0.31,10.05
56741,29069,Jeremy Dodson,M,28.0,180.0,72.0,Samoa,SAM,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 200 metres,,0,0,-0.9,-2.48,1.39
56751,29075,"James F. ""Jim"" Doehring",M,26.0,183.0,120.0,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Shot Put,,0,0,3.32,46.93,0.7
56752,29075,"James F. ""Jim"" Doehring",M,30.0,183.0,120.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Shot Put,Silver,1,0,2.68,46.15,4.4
56778,29094,Musa Dogon Yaro,M,23.0,172.0,70.0,Nigeria,NGR,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 400 metres,,0,0,-7.07,-2.88,-2.23
56779,29094,Musa Dogon Yaro,M,23.0,172.0,70.0,Nigeria,NGR,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,-7.07,-2.88,-2.23
56780,29094,Musa Dogon Yaro,M,27.0,172.0,70.0,Nigeria,NGR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,-7.02,-2.84,1.77
56796,29104,John James Doherty,M,27.0,175.0,60.0,Ireland,IRL,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 5,000 metres",,0,0,-4.68,-13.07,1.7
56797,29104,John James Doherty,M,31.0,175.0,60.0,Ireland,IRL,1992 Summer,1992,Summer,Barcelona,Athletics,"Athletics Men's 5,000 metres",,0,0,-5.32,-13.85,5.4
56813,29113,Carl Dohmann,M,26.0,183.0,62.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 50 kilometres Walk,,0,0,2.1,-12.48,-0.61
56846,29133,Ali Ismail Doka,M,23.0,178.0,77.0,Qatar,QAT,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,-3.06,1.69,-2.95
56899,29156,"Zbigniew ""Bishop"" Dolegiewicz",M,23.0,196.0,134.0,Canada,CAN,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Discus Throw,,0,0,15.85,59.36,-1.88
56900,29156,"Zbigniew ""Bishop"" Dolegiewicz",M,31.0,196.0,134.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Shot Put,,0,0,16.81,62.38,6.28
56919,29164,Josef Doleal,M,39.0,173.0,67.0,Czechoslovakia,TCH,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 50 kilometres Walk,,0,1,-5.47,-5.44,13.95
56987,29191,Marc Dollendorf,M,30.0,192.0,84.0,Belgium,BEL,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 400 metres Hurdles,,0,0,10.94,8.69,4.05
57015,29206,Vladyslav Dolohodin,M,24.0,188.0,83.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 200 metres,,0,0,6.94,7.69,-1.95
57016,29206,Vladyslav Dolohodin,M,24.0,188.0,83.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,6.94,7.69,-1.95
57017,29207,James William Dolphin,M,25.0,183.0,79.0,New Zealand,NZL,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 200 metres,,0,0,1.43,2.27,-1.18
57055,29221,"Bohdan ""Don"" Domansky",M,22.0,180.0,77.0,Canada,CAN,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 400 metres,,0,0,0.93,4.12,-3.23
57056,29221,"Bohdan ""Don"" Domansky",M,29.0,180.0,77.0,Canada,CAN,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 400 metres,,0,0,-0.15,2.36,4.12
57057,29221,"Bohdan ""Don"" Domansky",M,29.0,180.0,77.0,Canada,CAN,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,-0.15,2.36,4.12
57075,29231,Ztny Dombi,M,25.0,188.0,82.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,6.51,5.55,-1.03
57077,29233,Lutz Dombrowski,M,21.0,187.0,87.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Long Jump,Gold,1,0,7.5,14.93,-3.86
57078,29234,Ral Dome Sanhouse,M,26.0,178.0,75.0,Venezuela,VEN,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,-1.07,2.12,0.77
57079,29234,Ral Dome Sanhouse,M,30.0,178.0,75.0,Venezuela,VEN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,-1.02,2.16,4.77
57090,29241,Yann Domenech,M,25.0,173.0,61.0,France,FRA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Long Jump,,0,0,-8.62,-15.88,-1.17
57107,29254,Wagner Jos Alberto Carvalho Domingos,M,33.0,187.0,100.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Hammer Throw,,0,0,6.1,25.52,6.39
57110,29256,Adauto Donizete Domingues,M,27.0,173.0,62.0,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 3,000 metres Steeplechase",,0,0,-6.68,-11.07,1.7
57127,29269,Jos David Domnguez Guimera,M,20.0,173.0,60.0,Spain,ESP,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 20 kilometres Walk,,0,0,-8.49,-16.45,-6.03
57128,29269,Jos David Domnguez Guimera,M,24.0,173.0,60.0,Spain,ESP,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 20 kilometres Walk,,0,0,-8.62,-16.88,-2.17
57146,29280,Rafael Domnguez,M,26.0,155.0,68.0,Dominican Republic,DOM,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,-24.07,-4.88,0.77
57232,29324,"Christopher Lindsey ""Chris"" Donaldson",M,21.0,188.0,80.0,New Zealand,NZL,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,,0,0,6.94,4.69,-4.95
57233,29324,"Christopher Lindsey ""Chris"" Donaldson",M,21.0,188.0,80.0,New Zealand,NZL,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 200 metres,,0,0,6.94,4.69,-4.95
57264,29335,Massimiliano Donati,M,25.0,183.0,74.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,1.38,-2.88,-1.17
57265,29336,Fabrizio Donato,M,24.0,189.0,83.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Triple Jump,,0,0,7.51,6.55,-2.03
57266,29336,Fabrizio Donato,M,27.0,189.0,83.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Triple Jump,,0,0,7.38,6.12,0.83
57267,29336,Fabrizio Donato,M,31.0,189.0,83.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Triple Jump,,0,0,7.43,6.27,4.82
57268,29336,Fabrizio Donato,M,35.0,189.0,83.0,Italy,ITA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Triple Jump,Bronze,1,0,7.16,6.13,8.71
57269,29336,Fabrizio Donato,M,39.0,189.0,83.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Triple Jump,,0,1,8.1,8.52,12.39
57274,29339,Fermn Walter Donazar Zabalza,M,27.0,173.0,71.0,Uruguay,URU,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Long Jump,,0,0,-5.47,-1.44,1.95
57332,29366,Dong Bin,M,23.0,180.0,74.0,China,CHN,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Triple Jump,,0,0,-1.84,-2.87,-3.29
57333,29366,Dong Bin,M,27.0,180.0,74.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Triple Jump,Bronze,1,0,-0.9,-0.48,0.39
57346,29372,Dong Guojian,M,25.0,170.0,55.0,China,CHN,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Marathon,,0,0,-11.84,-21.87,-1.29
57347,29372,Dong Guojian,M,29.0,170.0,55.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,,0,0,-10.9,-19.48,2.39
57350,29375,Dong Jimin,M,24.0,179.0,65.0,China,CHN,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 20 kilometres Walk,,0,0,-2.57,-11.73,-2.18
57365,29384,Guillermo Dongo,M,18.0,180.0,75.0,Suriname,SUR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,,0,0,-1.49,-1.45,-8.03
57405,29411,Helmuth Donner,M,19.0,180.0,75.0,Austria,AUT,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's High Jump,,0,0,1.53,2.56,-6.05
57441,29431,Paul Donovan,M,21.0,179.0,63.0,Ireland,IRL,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Men's 1,500 metres",,0,0,-0.19,-8.62,-3.72
57442,29431,Paul Donovan,M,29.0,179.0,63.0,Ireland,IRL,1992 Summer,1992,Summer,Barcelona,Athletics,"Athletics Men's 5,000 metres",,0,0,-1.32,-10.85,3.4
57465,29446,"Thomas Robert ""Tom"" Dooley",M,22.0,178.0,66.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 20 kilometres Walk,,0,0,-1.07,-6.88,-3.23
57466,29446,"Thomas Robert ""Tom"" Dooley",M,26.0,178.0,66.0,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 20 kilometres Walk,,0,0,-1.02,-6.84,0.77
57496,29457,Valdas Dopolskas,M,24.0,183.0,69.0,Lithuania,LTU,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,,0,0,2.1,-5.48,-2.61
57533,29473,"Giuseppe ""Pino"" Dordoni",M,34.0,183.0,74.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 50 kilometres Walk,,0,1,4.53,1.56,8.95
57589,29494,Alfred Dring,M,31.0,180.0,71.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Athletics,"Athletics Men's 3,000 metres Steeplechase",,0,0,1.45,-1.46,5.7
57597,29497,Troy Doris,M,27.0,172.0,74.0,Guyana,GUY,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Triple Jump,,0,0,-8.9,-0.48,0.39
57598,29498,Dudley S. Dorival,M,25.0,185.0,77.0,Haiti,HAI,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 110 metres Hurdles,,0,0,3.51,0.55,-1.03
57599,29498,Dudley S. Dorival,M,28.0,185.0,77.0,Haiti,HAI,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 110 metres Hurdles,,0,0,3.38,0.12,1.83
57600,29498,Dudley S. Dorival,M,32.0,185.0,77.0,Haiti,HAI,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 110 metres Hurdles,,0,0,3.43,0.27,5.82
57675,29530,Rainer Drner,M,27.0,176.0,63.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Athletics,"Athletics Men's 3,000 metres Steeplechase",,0,0,-2.55,-9.46,1.7
57699,29542,Christian Dorosario,M,18.0,173.0,63.0,Senegal,SEN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,-6.02,-9.84,-7.23
57700,29542,Christian Dorosario,M,22.0,173.0,63.0,Senegal,SEN,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 200 metres,,0,0,-7.15,-11.64,-2.88
57701,29542,Christian Dorosario,M,22.0,173.0,63.0,Senegal,SEN,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,-7.15,-11.64,-2.88
57744,29568,Anderson Jorge Oliveira dos Santos,M,32.0,186.0,69.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 400 metres,,0,0,4.38,-7.88,5.83
57747,29570,Antnio Dias dos Santos,M,24.0,189.0,87.0,Angola,ANG,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Triple Jump,,0,0,9.32,13.93,-1.3
57748,29570,Antnio Dias dos Santos,M,27.0,189.0,87.0,Angola,ANG,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Triple Jump,,0,0,8.68,13.15,1.4
57769,29576,Diamantino Silveira dos Santos,M,27.0,166.0,59.0,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Marathon,,0,0,-13.68,-14.07,1.7
57770,29576,Diamantino Silveira dos Santos,M,31.0,166.0,59.0,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Marathon,,0,0,-14.32,-14.85,5.4
57771,29576,Diamantino Silveira dos Santos,M,35.0,166.0,59.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Marathon,,0,0,-15.06,-16.31,9.05
57788,29588,Luiz Antnio dos Santos,M,32.0,168.0,65.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Marathon,,0,0,-13.06,-10.31,6.05
57790,29590,Marlson Gomes dos Santos,M,31.0,174.0,58.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Marathon,,0,0,-7.57,-18.73,4.82
57791,29590,Marlson Gomes dos Santos,M,34.0,174.0,58.0,Brazil,BRA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Marathon,,0,0,-7.84,-18.87,7.71
57792,29590,Marlson Gomes dos Santos,M,38.0,174.0,58.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,,0,0,-6.9,-16.48,11.39
57798,29593,Nelson Rocha dos Santos,M,28.0,168.0,51.0,Brazil,BRA,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 100 metres,,0,0,-11.5,-21.07,3.14
57799,29593,Nelson Rocha dos Santos,M,28.0,168.0,51.0,Brazil,BRA,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,-11.5,-21.07,3.14
57800,29593,Nelson Rocha dos Santos,M,32.0,168.0,51.0,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 100 metres,,0,0,-11.19,-20.62,7.28
57801,29593,Nelson Rocha dos Santos,M,32.0,168.0,51.0,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,-11.19,-20.62,7.28
57802,29594,"Osmiro ""Osmar"" Barbosa dos Santos",M,27.0,175.0,65.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 400 metres,,0,0,-6.06,-10.31,1.05
57803,29594,"Osmiro ""Osmar"" Barbosa dos Santos",M,27.0,175.0,65.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,-6.06,-10.31,1.05
57804,29594,"Osmiro ""Osmar"" Barbosa dos Santos",M,31.0,175.0,65.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 800 metres,,0,0,-6.49,-11.45,4.97
57805,29594,"Osmiro ""Osmar"" Barbosa dos Santos",M,35.0,175.0,65.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 800 metres,,0,0,-6.62,-11.88,8.83
57806,29595,Peterson dos Santos,M,25.0,181.0,70.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,0.1,-4.48,-1.61
57817,29604,Vtor Hugo Silva Mouro dos Santos,M,20.0,185.0,74.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,,0,0,4.1,-0.48,-6.61
57818,29604,Vtor Hugo Silva Mouro dos Santos,M,20.0,185.0,74.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,4.1,-0.48,-6.61
57822,29606,Wilson David dos Santos,M,29.0,188.0,74.0,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 400 metres,,0,0,8.81,2.38,4.28
57823,29606,Wilson David dos Santos,M,29.0,188.0,74.0,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,8.81,2.38,4.28
57830,29610,Mrio Jos dos Santos Jnior,M,24.0,171.0,60.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 50 kilometres Walk,,0,0,-10.62,-16.88,-2.17
57831,29610,Mrio Jos dos Santos Jnior,M,28.0,171.0,60.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 50 kilometres Walk,,0,0,-10.57,-16.73,1.82
57832,29610,Mrio Jos dos Santos Jnior,M,36.0,171.0,60.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 50 kilometres Walk,,0,0,-9.9,-14.48,9.39
57833,29611,Csaba Dosa,M,17.0,190.0,77.0,Romania,ROU,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's High Jump,,0,0,10.93,4.12,-8.23
57843,29620,Werner Dssegger,M,34.0,161.0,56.0,Switzerland,SUI,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Men's 10,000 metres",,0,0,-18.02,-16.84,8.77
57848,29625,Henk Marcel Dost,M,26.0,195.0,86.0,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Decathlon,,0,0,13.94,10.69,0.05
57937,29651,Dou Zhaobo,M,20.0,175.0,65.0,China,CHN,2004 Summer,2004,Summer,Athina,Athletics,"Athletics Men's 1,500 metres",,0,0,-6.62,-11.88,-6.17
57945,29655,Ralph Douglas Doubell,M,23.0,180.0,65.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 800 metres,Gold,1,0,0.93,-7.88,-2.23
57968,29664,Ladji Doucour,M,21.0,183.0,75.0,France,FRA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 110 metres Hurdles,,0,0,1.38,-1.88,-5.17
57969,29664,Ladji Doucour,M,25.0,183.0,75.0,France,FRA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 110 metres Hurdles,,0,0,1.43,-1.73,-1.18
57970,29664,Ladji Doucour,M,29.0,183.0,75.0,France,FRA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 110 metres Hurdles,,0,0,1.16,-1.87,2.71
57989,29675,Atle Thorold Lancelot Douglas,M,24.0,192.0,79.0,Norway,NOR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 800 metres,,0,0,11.68,5.15,-1.6
57990,29675,Atle Thorold Lancelot Douglas,M,28.0,192.0,79.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 800 metres,,0,0,10.94,3.69,2.05
57993,29677,Caimin Christian Douglas,M,23.0,179.0,82.0,Netherlands Antilles,AHO,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,,0,0,-2.49,5.55,-3.03
57994,29677,Caimin Christian Douglas,M,27.0,179.0,82.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,-2.62,5.12,0.83
57995,29677,Caimin Christian Douglas,M,31.0,179.0,82.0,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,-2.57,5.27,4.82
58041,29701,"Matthew ""Matt"" Douglas",M,23.0,193.0,90.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres Hurdles,,0,0,11.51,13.55,-3.03
58042,29701,"Matthew ""Matt"" Douglas",M,27.0,193.0,90.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 400 metres Hurdles,,0,0,11.38,13.12,0.83
58048,29705,Nathan James Douglas,M,21.0,183.0,76.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Triple Jump,,0,0,1.38,-0.88,-5.17
58049,29705,Nathan James Douglas,M,25.0,183.0,76.0,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Triple Jump,,0,0,1.43,-0.73,-1.18
58058,29712,Troy Douglas,M,25.0,172.0,76.0,Bermuda,BER,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 200 metres,,0,0,-7.68,2.93,-0.3
58059,29712,Troy Douglas,M,25.0,172.0,76.0,Bermuda,BER,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 400 metres,,0,0,-7.68,2.93,-0.3
58060,29712,Troy Douglas,M,29.0,172.0,76.0,Bermuda,BER,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 400 metres,,0,0,-8.32,2.15,3.4
58061,29712,Troy Douglas,M,33.0,172.0,76.0,Bermuda,BER,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 200 metres,,0,0,-9.06,0.69,7.05
58062,29712,Troy Douglas,M,33.0,172.0,76.0,Bermuda,BER,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 400 metres,,0,0,-9.06,0.69,7.05
58063,29712,Troy Douglas,M,41.0,172.0,76.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,-9.62,-0.88,14.83
58067,29716,Ahmed Yves Douhou,M,19.0,190.0,94.0,Cote d'Ivoire,CIV,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,,0,0,8.94,18.69,-6.95
58068,29716,Ahmed Yves Douhou,M,19.0,190.0,94.0,Cote d'Ivoire,CIV,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,8.94,18.69,-6.95
58069,29716,Ahmed Yves Douhou,M,23.0,190.0,94.0,Cote d'Ivoire,CIV,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 200 metres,,0,0,8.51,17.55,-3.03
58070,29716,Ahmed Yves Douhou,M,23.0,190.0,94.0,Cote d'Ivoire,CIV,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,8.51,17.55,-3.03
58071,29716,Ahmed Yves Douhou,M,27.0,190.0,94.0,France,FRA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,8.38,17.12,0.83
58083,29725,Bassirou Doumbia,M,22.0,179.0,67.0,Senegal,SEN,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 100 metres,,0,0,0.45,-5.46,-3.3
58084,29725,Bassirou Doumbia,M,22.0,179.0,67.0,Senegal,SEN,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,0.45,-5.46,-3.3
58100,29737,"Konstantinos Alexandros ""Kostas"" Douvalidis-Ricks",M,21.0,181.0,78.0,Greece,GRE,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 110 metres Hurdles,,0,0,-0.57,1.27,-5.18
58101,29737,"Konstantinos Alexandros ""Kostas"" Douvalidis-Ricks",M,25.0,181.0,78.0,Greece,GRE,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 110 metres Hurdles,,0,0,-0.84,1.13,-1.29
58102,29737,"Konstantinos Alexandros ""Kostas"" Douvalidis-Ricks",M,29.0,181.0,78.0,Greece,GRE,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 110 metres Hurdles,,0,0,0.1,3.52,2.39
58117,29750,Francis Horace Dove-Edwin,M,21.0,180.0,80.0,Sierra Leone,SLE,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,,0,0,0.32,6.93,-4.3
58118,29750,Francis Horace Dove-Edwin,M,21.0,180.0,80.0,Sierra Leone,SLE,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,0.32,6.93,-4.3
58119,29750,Francis Horace Dove-Edwin,M,21.0,180.0,80.0,Sierra Leone,SLE,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,0.32,6.93,-4.3
58120,29750,Francis Horace Dove-Edwin,M,25.0,180.0,80.0,Sierra Leone,SLE,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 200 metres,,0,0,-0.32,6.15,-0.6
58148,29757,Anatoliy Ivanovych Dovhal,M,24.0,174.0,73.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,,0,0,-7.49,-3.45,-2.03
58245,29800,"Richard ""Rick"" Dowswell",M,21.0,175.0,86.0,Canada,CAN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Javelin Throw,,0,0,-4.02,13.16,-4.23
58338,29858,Jonathan Drack,M,27.0,184.0,73.0,Mauritius,MRI,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Triple Jump,,0,0,3.1,-1.48,0.39
58457,29908,Marino Rafael Drake Rodrguez,M,25.0,193.0,73.0,Cuba,CUB,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's High Jump,,0,0,12.68,-0.85,-0.6
58472,29916,William Santino Dralu,M,21.0,183.0,73.0,Uganda,UGA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 200 metres,,0,0,3.93,0.12,-4.23
58473,29916,William Santino Dralu,M,25.0,183.0,73.0,Uganda,UGA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 100 metres,,0,0,3.98,0.16,-0.23
